,start,stop,mid,M 1,M 2,M 3,M 4,M 5,M 6,M 7,M 8,M 9,M 10,M 11,M 12,M 13,
2432,6077501,6087501,6082501,-0.27913557,-0.051197533,-0.931688343,1.818059256,-0.440822134,-0.138167304,0.075723694,-1.253291504,-1.273170971,-0.376159918,0.442402471,-1.406447369,NA,
2433,6080001,6090001,6085001,-0.153597648,0.287991217,-0.933020529,1.953347175,-0.16575948,0.361090716,0.233309336,-1.420845994,-1.15048536,-0.090274623,-0.556681657,-1.396263325,NA,
2434,6082501,6092501,6087501,-0.709896168,NA,-1.295030853,2.059061126,-0.131297084,0.198483459,0.245474863,-1.74990729,-1.121689226,0.157725113,-2.029956739,-0.86600842,NA,
2435,6085001,6095001,6090001,1.089762668,NA,-0.283992629,2.255867319,-0.290300141,-0.020581371,0.257069931,-1.753144265,-1.117964076,0.248423461,NA,NA,NA,
2436,6087501,6097501,6092501,1.365215239,NA,-0.446351886,2.150726087,-0.300467027,-0.080187418,0.115917626,-1.756806175,-1.149763627,0.405370493,1.20566897,-1.434773485,NA,
2437,6090001,6100001,6095001,1.365215239,-1.769905105,-0.354168061,2.15550449,-0.487868786,-0.29121841,0.065732889,-1.617353702,-1.262826422,0.266630853,-1.013699759,-1.16443692,NA,
2438,6092501,6102501,6097501,-0.070752309,-0.670674615,0.07317719,2.072868047,-0.599159754,-0.310403951,0.085886211,-1.550267906,-1.26142149,0.115343705,-1.290686224,-1.295192707,NA,
2439,6095001,6105001,6100001,-0.33131107,-0.799071109,-0.008959192,1.898355132,-0.432270581,-0.206517093,-0.010207344,-1.490768939,-1.241102383,-0.022832245,-1.375459704,-1.176877197,NA,
2440,6097501,6107501,6102501,-0.523881935,-0.823183285,0.219358003,1.798893913,-0.365182201,-0.257077922,0.253505951,-1.479951569,-1.169726389,0.098231558,-1.431961463,-1.190156164,NA,
2441,6100001,6110001,6105001,-0.447174628,-0.052088627,0.274237865,1.708132868,-0.119618155,-0.052804604,0.492662283,-1.523227159,-1.142710061,0.159076868,-1.373140061,-1.286557913,NA,
2442,6102501,6112501,6107501,0.318385392,-0.111663951,-0.013052761,1.468051098,-0.115537757,-0.018363729,0.566248708,-1.469907378,-1.179306933,0.245240448,-1.238882721,-1.182800391,NA,
2443,6105001,6115001,6110001,0.583662314,0.11973623,0.32921298,1.467744779,-0.204947288,-0.031758075,0.683485826,-1.549132415,-1.183139105,0.538734849,-1.314370343,-1.23581141,NA,
2444,6107501,6117501,6112501,0.837406711,0.431843816,0.402545276,1.701443276,-0.222488975,0.309747793,0.456160761,-1.593152205,-1.294861726,0.558000306,-1.636806573,-1.21203323,NA,
2445,6110001,6120001,6115001,1.116542282,0.091839925,0.841933131,1.167959851,-0.403375979,-0.001583204,0.14176767,-1.613553697,-1.152638461,0.491237491,-1.791400998,-1.104697558,NA,
2446,6112501,6122501,6117501,0.27913557,-0.030330915,0.901939054,1.349008771,-0.246817806,-0.019969257,0.122236059,-1.565814242,-1.104058723,0.498251653,-1.809049152,-1.174775363,NA,
2447,6115001,6125001,6120001,-0.26532116,-0.105746221,0.640776604,1.322151875,-0.172536528,-0.00775456,0.234152127,-1.474488027,-1.075180936,0.369370106,-1.781321161,-1.137927494,NA,
2448,6117501,6127501,6122501,-0.26532116,0.020409864,0.69961467,1.099648311,-0.214158761,-0.18503483,0.393564794,-1.327447514,-1.090745642,0.052161973,-1.650425383,-1.109785265,NA,
2449,6120001,6130001,6125001,-0.583652026,0.072407098,0.289714629,1.579506533,-0.163010868,-0.002873827,0.424823925,-1.231354084,-1.132447652,0.205287265,-1.702109902,-1.062183892,NA,
2450,6122501,6132501,6127501,-0.446372294,-0.097976891,0.810855043,1.576375595,-0.415338416,-0.126347541,0.387514134,-1.283972378,-1.200308405,0.024052019,-1.824111638,-0.965245809,NA,
2451,6125001,6135001,6130001,0.179690564,-0.635200348,1.101278941,1.539403645,-0.595693716,-0.246034537,0.250092386,-1.311639895,-1.337182275,-0.211113846,-1.546340192,-1.026725867,NA,
2452,6127501,6137501,6132501,0.179690564,-1.125537574,0.878054608,1.787111344,-0.156456236,0.48667094,-0.460157547,-1.647219389,-1.087762354,0.238937309,-1.556656868,-0.959761824,NA,
2453,6130001,6140001,6135001,0.179690564,-1.080301432,0.878054608,1.928416722,0.12727054,0.509661211,-0.867256216,-1.696618958,-1.020552918,0.604079201,-1.556656868,-0.959761824,NA,
2454,6132501,6142501,6137501,-0.446372294,-1.096973601,-0.450058459,2.07859035,0.358331799,0.53261905,-0.834598326,-1.741265575,-0.897883215,0.492017056,-1.635889216,-1.200942704,NA,
2455,6135001,6145001,6140001,-0.314458488,-0.917660416,-0.913072294,2.187921397,0.317571137,0.613888958,-0.591608966,-1.680128586,-0.943925936,0.529425491,-2.070438542,-1.224945494,NA,
2456,6137501,6147501,6142501,-0.326845134,-0.751767752,-0.53598472,1.943762108,0.107947543,0.310252787,-0.279951533,-1.602058514,-0.982527301,0.503502093,-1.860166399,-1.24346092,NA,
2457,6140001,6150001,6145001,-0.070752309,-0.431296254,-0.589004005,1.854142016,-0.331553284,0.036884404,0.195955542,-1.425136467,-0.778971773,0.077049058,-1.811522963,-1.167244917,NA,
2458,6142501,6152501,6147501,-0.070752309,0.137272876,-0.259868892,1.73009825,-0.480915326,0.091033027,0.327523779,-1.041824522,-0.780183204,0.091842509,-1.676288242,-1.158126763,NA,
2459,6145001,6155001,6150001,0.040253495,0.168141927,-0.328622449,1.802402523,-0.412569386,0.100400111,0.368736528,-1.144883498,-0.801647187,-0.025746593,-1.395366649,-1.275378331,NA,
2460,6147501,6157501,6152501,0.395403394,-0.223945675,-0.426493096,1.869235595,-0.318364183,0.300308128,0.543746182,-1.192374854,-0.953046872,-0.13673513,-1.500537004,-1.317796429,NA,
2461,6150001,6160001,6155001,0.108085614,-0.43568387,-0.221441198,1.818792413,-0.311784112,0.424511604,0.441227452,-1.334254251,-1.192165926,0.129421674,-1.354425468,-1.367409123,NA,
2462,6152501,6162501,6157501,0.44357554,-0.327481869,-0.41331371,1.710834656,-0.327048265,0.464185513,0.707244801,-1.527521405,-1.244139131,0.112950587,-1.208910458,-1.348411195,NA,
2463,6155001,6165001,6160001,0.27913557,-0.3920708,-0.190668477,1.762222993,-0.464447208,0.322843623,0.702219916,-1.589856438,-1.265911822,0.074893825,-1.17675283,-1.306065554,NA,
2464,6157501,6167501,6162501,-0.065010249,-0.3390365,-0.300632455,1.816373741,-0.544271247,0.197543726,0.60258453,-1.602699558,-1.228489378,-0.164594744,-0.965590943,-1.250791878,NA,
2465,6160001,6170001,6165001,0.59158014,0.089508426,-0.305797581,2.074177685,-0.371151303,0.124809686,0.698214054,-1.445613322,-1.184793511,-0.363317197,-0.998320246,-1.199079184,NA,
2466,6162501,6172501,6167501,-0.754451078,0.288489508,0.202247324,2.530426698,-0.273539941,0.171574655,0.570487153,-1.232062328,-1.200561651,-0.461737742,-1.233613797,-1.133874401,NA,
2467,6165001,6175001,6170001,-0.491512472,0.412340938,0.26690871,2.259813508,-0.280315199,0.34176911,0.49949596,-1.130297062,-1.183156154,-0.077683803,-0.713812546,-1.112476328,NA,
2468,6167501,6177501,6172501,0.250166834,0.22876648,0.328626959,2.1989361,-0.270110434,0.229041784,0.362735639,-1.157743417,-1.281103103,0.1865755,-0.763258952,-1.115761268,NA,
2469,6170001,6180001,6175001,0.134712498,0.060175917,0.274237865,2.016412845,-0.345597663,0.211791032,0.233746963,-1.26821223,-1.335433814,0.26441472,-1.125466531,-1.185043265,NA,
2470,6172501,6182501,6177501,0.339409236,-0.130158962,0.219358003,1.827228553,-0.428598166,0.186540937,0.134963163,-1.497987686,-1.315483382,0.44884534,-1.381130358,-1.181295444,NA,
2471,6175001,6185001,6180001,0.709952293,-0.277740134,0.153867389,1.81624506,-0.489205599,0.229733507,0.133465021,-1.578694811,-1.376973807,0.232182481,-1.692570195,-1.208719081,NA,
2472,6177501,6187501,6182501,-0.116744522,-0.275140575,-0.259868892,1.692785368,-0.451915868,0.337749669,0.190121043,-1.561733296,-1.364105258,0.206420896,-1.585523015,-1.336439745,NA,
2473,6180001,6190001,6185001,-0.070752309,-0.41352495,-0.113238713,1.83801154,-0.438707273,0.384637318,0.352650071,-1.495477945,-1.357939267,0.28280639,-1.48240736,-1.267313001,NA,
2474,6182501,6192501,6187501,-0.27913557,-0.14018129,-0.398753122,1.885169804,-0.435810496,0.008137724,0.697026375,-1.406917326,-1.462600019,0.005813646,-0.725111383,-1.346086936,NA,
2475,6185001,6195001,6190001,-0.824071927,-0.173420273,-0.825819065,1.958763037,-0.612805301,-0.266590577,0.926566293,-1.363694664,-1.388173978,0.012325824,-0.47591822,-1.413575358,NA,
2476,6187501,6197501,6192501,-0.612372436,-0.202791619,NA,1.970244636,-0.840646987,-0.384509036,1.237971969,-0.87840981,-1.380473309,-0.062874783,0.516062813,-0.990241266,NA,
2477,6190001,6200001,6195001,NA,-0.011550372,NA,1.879239097,-1.0240218,-0.564347932,1.370303293,-0.869513642,NA,-0.293716239,2.093204728,NA,NA,
2478,6192501,6202501,6197501,NA,-0.070736278,NA,1.857114861,-0.965262934,-0.435175805,1.181173922,-0.72478931,NA,-0.179760618,2.084962428,NA,NA,
2479,6195001,6205001,6200001,NA,-0.084428406,NA,2.04288979,-0.607011693,-0.364149683,1.199665203,-0.900014307,NA,-0.313471406,2.079281592,NA,NA,
2480,6197501,6207501,6202501,NA,-0.055295998,NA,2.145446225,-0.542411444,-0.40190649,1.184385922,-0.971986674,NA,-0.261610656,2.180183977,NA,NA,
2481,6200001,6210001,6205001,NA,-0.039211647,NA,2.144192412,-0.397597543,-0.290353455,1.195046999,-0.97767556,NA,-0.166829124,2.189557673,NA,NA,
2482,6202501,6212501,6207501,NA,0.099582432,NA,2.057449289,-0.48401466,-0.338938985,1.300298083,-1.071833145,NA,-0.230312942,2.177028582,NA,NA,
2483,6205001,6215001,6210001,NA,0.320720281,NA,2.088955374,-0.492473128,-0.3931024,1.259429829,-1.058294971,NA,-0.171841113,2.263636846,NA,NA,
2484,6207501,6217501,6212501,NA,0.395707745,NA,2.054359383,-0.56640944,-0.426434454,1.320120976,-1.210139016,NA,-0.179316483,2.262487406,NA,NA,
2485,6210001,6220001,6215001,NA,0.333061702,NA,2.024072032,-0.532671474,-0.330855668,1.363917256,-1.176683456,NA,-0.26801035,2.264722677,NA,NA,
2486,6212501,6222501,6217501,NA,0.226012636,NA,2.027327836,-0.333917084,-0.280729255,0.99861548,-1.197201896,NA,-0.501324138,2.202909435,NA,NA,
2487,6215001,6225001,6220001,NA,0.05608608,NA,1.913655045,-0.371048856,-0.292830122,0.914340903,-1.104924406,NA,-0.635679043,1.530854345,NA,NA,
2488,6217501,6227501,6222501,NA,0.100812126,NA,1.744271401,-0.1796609,-0.086235931,0.912538883,-1.20321367,NA,-0.579355938,1.149649553,NA,NA,
2489,6220001,6230001,6225001,NA,0.240111479,NA,1.69219854,-0.178540045,0.014617626,0.994511152,-1.28692646,NA,-0.390145806,0.239671526,NA,NA,
2490,6222501,6232501,6227501,NA,0.35419183,NA,1.920232638,-0.287267739,0.047877192,0.965522965,-1.272675001,NA,-0.124529134,0.203319882,NA,NA,
2491,6225001,6235001,6230001,NA,0.419725584,NA,1.819146117,-0.271500854,0.07224027,0.958591948,-1.381355594,NA,0.011502928,0.722689829,NA,NA,
2492,6227501,6237501,6232501,NA,0.273004544,NA,2.049461423,-0.342608531,0.002727989,1.035414452,-1.25990336,-0.712216606,-0.060088897,0.737658106,-0.947111072,NA,
2493,6230001,6240001,6235001,NA,0.091059318,NA,2.188346875,-0.386773882,-0.019841692,0.979491354,-1.210647459,-1.235889059,-0.089413326,1.484633418,-1.317139762,NA,
2494,6232501,6242501,6237501,-0.065010249,-0.183234007,-0.050017378,2.157310185,-0.504725524,-0.120193579,0.718286912,-1.337489826,-1.220753664,0.096978701,0.972980923,-1.359044208,NA,
2495,6235001,6245001,6240001,-0.129702736,-0.293346146,0.630307154,2.18664601,-0.672220235,-0.038055402,0.774898208,-1.468973188,-1.188553532,0.310562636,-0.303031248,-1.297475283,NA,
2496,6237501,6247501,6242501,-0.384433436,-0.085049103,0.332591274,2.044204679,-0.851996953,0.028310482,0.704055509,-1.539156265,-1.430952055,0.470219335,-0.629504557,-1.259188251,NA,
2497,6240001,6250001,6245001,-0.310537936,0.123379405,0.333968992,1.819555393,-0.878422008,-0.063306228,0.492902674,-1.478308741,-1.175177651,0.524281361,-0.827320834,-1.153352419,NA,
2498,6242501,6252501,6247501,-0.384433436,-0.09984354,0.250981534,1.80860102,-0.760361629,0.118630989,0.62857455,-1.536601477,-1.25106492,0.189192363,-1.091386214,-1.12340724,NA,
2499,6245001,6255001,6250001,-0.26532116,-0.010417368,0.295261362,1.64180452,-0.524662063,0.180539859,0.203733395,-1.528511408,-1.2111764,-0.058220847,-1.232761959,-1.021219868,NA,
2500,6247501,6257501,6252501,0.108085614,-0.083586362,0.380076916,1.693415063,-0.369787934,0.111086664,0.09266479,-1.529168708,-1.258280687,0.130556721,-1.371399394,-1.0508133,NA,
2501,6250001,6260001,6255001,0.18828733,-0.622493232,0.512896719,1.676775552,-0.232684024,-0.005669901,0.243532102,-1.552411376,-1.042173522,0.028215108,-1.627937484,-1.018282834,NA,
2502,6252501,6262501,6257501,0.400672038,-0.150476502,0.671994641,1.658982872,-0.246066777,-0.020456984,0.261192735,-1.390651345,-0.862808517,0.262100202,-1.476904037,-1.020952007,NA,
2503,6255001,6265001,6260001,0.398671712,-0.042355638,0.637238711,1.895619774,-0.300273138,-0.138812227,0.502924728,-1.32932596,-0.810235801,0.333493171,-1.425644233,-1.210502957,NA,
2504,6257501,6267501,6262501,0.79330693,-0.075777568,0.727988923,1.927146861,-0.393736204,-0.274135342,0.49279574,-1.290049553,-0.631347804,0.072000858,-1.021199776,-1.24909545,NA,
2505,6260001,6270001,6265001,0.925830395,-0.127889795,0.647314361,2.052105174,-0.531506507,-0.18986052,0.46516324,-1.447982429,-0.96011625,0.041283213,-0.903920136,-1.333585589,NA,
2506,6262501,6272501,6267501,2.01186954,-0.209178765,0.759428942,2.332649668,-0.420424493,-0.06891715,0.55720593,-1.584492557,-0.966703945,-0.031966875,-0.530337758,-1.25047819,NA,
2507,6265001,6275001,6270001,1.213996213,-0.136373929,0.386471199,2.508889605,-0.391588244,-0.058684042,0.621039012,-1.604352903,-1.036596939,0.086337097,-0.181767769,-1.234070612,NA,
2508,6267501,6277501,6272501,0.860146826,-0.116928106,-0.350840548,2.489917622,-0.194967838,0.114334968,0.654574028,-1.630667784,-1.007421428,0.287536855,-0.342912878,-1.297786312,NA,
2509,6270001,6280001,6275001,0.362864505,0.193995993,-0.283992629,2.180406046,-0.255689926,0.123916789,0.490991887,-1.624324837,-1.128393726,0.675271175,-0.840099171,-1.359072452,NA,
2510,6272501,6282501,6277501,0.190069172,0.125903283,-0.259868892,1.863479786,-0.449972121,-0.114953101,0.424039425,-1.709945494,-1.378383437,0.747349677,-1.080169855,-1.488783636,NA,
2511,6275001,6285001,6280001,-0.43306086,0.072249483,-0.239753624,1.64811053,-0.318328448,-0.012360387,0.217368881,-1.635815518,-1.410809737,0.609826223,-1.393654544,-1.513779139,NA,
2512,6277501,6287501,6282501,-0.504854964,0.081925015,-0.303699767,1.6690867,-0.330768052,-0.000651691,0.322030079,-1.51654917,-1.516086632,0.523559549,-1.606772564,-1.401856501,NA,
2513,6280001,6290001,6285001,-0.558271141,-0.044949643,-0.398646532,1.192643225,-0.275900931,0.023761798,0.465865651,-1.420043013,-1.514648968,0.418846597,-1.810385048,-1.371774066,NA,
2514,6282501,6292501,6287501,-0.558271141,-0.243826846,-0.303699767,0.981459699,0.017432347,0.151856165,0.564426498,-1.417349299,-1.537287691,0.429760236,-1.64484436,-1.312297947,NA,
2515,6285001,6295001,6290001,-0.583652026,-0.33305447,-0.113496942,1.079322726,-0.034404086,0.199271517,0.742039098,-1.508107004,-1.536800081,0.267320512,-1.628973049,-1.332430564,NA,
2516,6287501,6297501,6292501,-0.070038243,-0.636663031,0.128920917,0.973034365,-0.17822653,0.004869596,0.558694745,-1.606877662,-1.373185021,-0.05939924,-1.659368223,-1.474428408,NA,
2517,6290001,6300001,6295001,NA,-0.938608817,-0.118242657,1.257405928,-0.20629797,-0.1191079,0.402871017,-1.644699102,-1.234684988,-0.416208348,-1.388091809,-1.438885142,NA,
2518,6292501,6302501,6297501,0.389100875,-0.93664441,-0.458285371,1.522783292,-0.240846792,-0.254036366,0.024723071,-1.48138866,-1.148797248,-0.584953237,-1.452019383,-1.366204064,NA,
2519,6295001,6305001,6300001,1.167988669,-0.944576012,-1.031011445,1.241065589,-0.257001321,-0.474009127,-0.127253874,-1.411653074,-1.091563976,-0.675922077,-1.309495373,-1.294206362,NA,
2520,6297501,6307501,6302501,1.089762668,-0.916452341,-0.926365707,1.160354015,0.173719932,-0.363028475,-0.07634921,-1.18239036,-0.997880697,-0.934646945,-1.230784202,-1.132130732,NA,
2521,6300001,6310001,6305001,0.59158014,-0.673327569,-0.744648408,1.539272187,0.177839109,-0.203768578,-0.404891368,-0.896186596,-0.970030831,-0.942305537,-1.133644992,-0.883180393,NA,
2522,6302501,6312501,6307501,NA,-0.552361928,-0.356762591,1.730380162,-0.092028989,-0.084150127,0.299245564,-0.597290827,-1.016742769,-0.816967236,-1.088303072,-0.985392219,NA,
2523,6305001,6315001,6310001,1.089762668,-0.554866292,-0.681565377,1.757407083,-0.244262495,0.043313677,0.392450633,-0.543728957,-1.0195629,-0.507627159,-1.048701847,-0.918516903,NA,
2524,6307501,6317501,6312501,1.089762668,-0.074709983,-1.01062919,1.819853387,-0.807804244,-0.12876526,0.343478468,-0.736658686,-1.054687203,-0.19510668,-0.972469257,-1.07524455,NA,
2525,6310001,6320001,6315001,1.089762668,0.109892839,-1.01062919,1.807640091,-0.892354995,-0.083633828,0.343478468,-0.872904831,-1.099057717,-0.240667413,-1.113962839,-1.197496951,NA,
2526,6312501,6322501,6317501,1.089762668,0.301330397,-0.884069593,1.222657695,-1.506641258,-0.021387869,0.457845295,-1.08787991,-0.672659035,-0.209716319,-0.353344706,-1.242041514,NA,
2527,6315001,6325001,6320001,-0.709896168,0.527495265,0.759428942,1.609118637,-1.283792034,0.175236999,0.465743897,-1.665463143,-0.45892676,0.173805582,-0.969925367,-1.20531967,NA,
2528,6317501,6327501,6322501,-0.796843874,0.496174529,0.758757536,1.948024246,-0.911749403,0.06280435,0.476806903,-1.675961813,-0.619787914,0.526243888,-0.847913929,-1.218966284,NA,
2529,6320001,6330001,6325001,-0.829427297,0.336074045,0.758452736,1.863154144,-0.747099804,-0.049557209,0.737401026,-1.68954471,-0.678980269,0.585334593,-1.000452791,-1.186342322,NA,
2530,6322501,6332501,6327501,-0.225944796,0.37085274,0.139486974,1.581499207,-0.557541196,-0.120150095,0.513060712,-1.586762865,-0.892183325,0.523842245,-1.26897843,-1.102513954,NA,
2531,6325001,6335001,6330001,-0.407291083,0.298969985,-0.116630933,1.441545555,-0.442260255,-0.193966004,0.580582822,-1.316369789,-1.019957691,0.537513066,-1.373944498,-1.180243582,NA,
2532,6327501,6337501,6332501,-0.384433436,0.39483065,-0.066866858,1.377172656,-0.369735514,0.037467318,0.532352449,-1.235380361,-1.109227387,0.434373656,-1.672668845,-1.192294311,NA,
2533,6330001,6340001,6335001,-0.157767176,0.339467772,0.016245889,1.422805163,-0.59597845,-0.020805601,0.344484092,-1.188898901,-1.19590694,0.333809949,-1.811059287,-1.239212064,NA,
2534,6332501,6342501,6337501,-0.227812407,0.20451683,0.462169324,2.131440888,-0.620675011,-0.169105416,0.331072233,-1.17631829,-1.179211732,0.217629103,-1.462188412,-1.410121372,NA,
2535,6335001,6345001,6340001,0.318385392,-0.194304219,1.203737084,2.12215079,-0.715945808,-0.11529529,0.042596511,-1.364055055,-1.206054044,0.054454554,-1.521482485,-1.439827698,NA,
2536,6337501,6347501,6342501,0.250166834,-0.445580221,1.066011508,2.289855249,-0.705424185,-0.165314318,-0.109118927,-1.332170519,-1.181317437,-0.063192288,-1.517110567,-1.479646753,NA,
2537,6340001,6350001,6345001,0.066711156,-0.172720217,0.858190428,2.291398479,-0.51756665,0.054756076,-0.018530235,-1.40008489,-1.152898682,0.018294615,-1.4710911,-1.436408617,NA,
2538,6342501,6352501,6347501,-0.326845134,0.161811223,0.708923348,2.127220282,-0.44029407,0.278762021,-0.013633532,-1.410581803,-1.193136653,-0.025271563,-1.512383776,-1.384614801,NA,
2539,6345001,6355001,6350001,-0.843067787,1.112169478,0.494912808,2.012692715,-0.420542284,0.131559972,-0.001365764,-1.514346064,-1.081601896,0.15069077,-1.52799202,-1.333342163,NA,
2540,6347501,6357501,6352501,-0.623929179,1.399689131,0.748906282,2.007412279,-0.271998707,0.120128725,0.16780825,-1.597559765,-1.203660063,0.353407205,-1.372003029,-1.329941063,NA,
